,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2018-12-11,,,,,,0.61,0
1,2018-12-12,58.65927151487318,59.08101948538113,57.90746493336401,58.6867790222168,2622300.0,0.0,0
2,2018-12-13,58.732614722501665,58.85180808786648,55.56952778404873,56.092124938964844,3471400.0,0.0,0
3,2018-12-14,55.82624521965047,57.24734291000656,55.358659546388616,56.14714050292969,3500900.0,0.0,0
4,2018-12-17,55.56035675676721,57.19233005116456,54.900236067841526,55.85374450683594,4115800.0,0.0,0
5,2018-12-18,56.30299954525621,57.320689889095085,55.94543342389834,57.2198371887207,3775300.0,0.0,0
6,2018-12-19,57.513223462264975,58.31087121209049,56.28466091200756,56.53220748901367,4797600.0,0.0,0
7,2018-12-20,56.33050269059292,56.743080323309705,54.18510249792367,54.98275375366211,3197100.0,0.0,0
8,2018-12-21,55.11111321171077,56.79809467384993,54.029244475259674,54.46015930175781,7087600.0,0.0,0
9,2018-12-24,54.0750863498326,55.92709889693426,53.781698569842064,54.817726135253906,1560400.0,0.0,0
10,2018-12-26,55.569529299796415,60.529617239481816,55.46867660092872,60.43793487548828,5484700.0,0.0,0
11,2018-12-27,59.61278138995713,60.199563925854335,57.118985340787866,59.42941665649414,4470600.0,0.0,0
12,2018-12-28,59.69530452284465,60.74966930007617,59.19104097875928,59.64945983886719,2694300.0,0.0,0
13,2018-12-31,59.841989681326986,61.171408456194214,59.841989681326986,60.82300567626953,2760400.0,0.0,0
14,2019-01-02,59.84198930083224,63.481835827449835,59.65862457197593,62.16159439086914,6323900.0,0.0,0
15,2019-01-03,61.64816155071032,62.37246413269896,60.55712950511095,60.85051727294922,3885900.0,0.0,0
16,2019-01-04,61.776518418376504,61.85903744433916,59.676959357783076,60.88719177246094,3749600.0,0.0,0
17,2019-01-07,61.15306772754414,63.76606059480691,60.42877214821041,62.354129791259766,3578100.0,0.0,0
18,2019-01-08,63.14261665001871,63.71105156287192,61.4464612625372,63.42683410644531,3278500.0,0.0,0
19,2019-01-09,63.77522377561322,64.97628583632982,62.71169575431194,64.08695220947266,4238300.0,0.0,0
20,2019-01-10,57.89829909465158,61.13473488545247,57.36653157797007,61.006378173828125,11174000.0,0.0,0
21,2019-01-11,61.07056136321689,62.335794904332275,60.667150526230806,61.6756706237793,3425000.0,0.0,0
22,2019-01-14,61.208083644388815,62.15242530735301,60.703820137506874,61.098060607910156,2796500.0,0.0,0
23,2019-01-15,61.07972079773775,61.77651230736787,60.55712366805743,61.66649627685547,2086000.0,0.0,0
24,2019-01-16,61.11639906121297,61.90487297850271,60.64880991678498,61.8498649597168,2604900.0,0.0,0
25,2019-01-17,61.59315398949573,63.16094554134701,61.308936554602965,63.1151008605957,2263000.0,0.0,0
26,2019-01-18,63.61936277585818,64.5178667337011,63.49100606686862,64.1327896118164,2596000.0,0.0,0
27,2019-01-22,63.921927773515684,65.5172234681021,63.15178044152849,63.53685760498047,5502200.0,0.0,0
28,2019-01-23,63.90358319872896,64.0411102490681,62.19826456232283,63.7110481262207,2385700.0,0.0,0
29,2019-01-24,63.67437140242073,63.67437140242073,61.90487447457877,62.656681060791016,2544200.0,0.0,0
30,2019-01-25,63.33514678943848,64.82041931152344,62.74837125072805,64.82041931152344,2277900.0,0.0,0
31,2019-01-28,64.10528485316863,64.1694632069137,63.252625584889266,63.656036376953125,2304300.0,0.0,0
32,2019-01-29,63.42682699996413,63.95859449975721,62.33578799089141,63.77522277832031,2251700.0,0.0,0
33,2019-01-30,64.1511325799507,64.17863659073156,62.46414763792358,63.35348129272461,2349300.0,0.0,0
34,2019-01-31,63.142612082557974,63.49100787474776,62.308286455452766,62.97758102416992,3370300.0,0.0,0
35,2019-02-01,63.11509707039121,63.11509707039121,60.76799505112983,61.14390182495117,3854500.0,0.0,0
36,2019-02-04,61.08888351061226,61.73067399332088,60.52961204485729,61.519798278808594,3352700.0,0.0,0
37,2019-02-05,61.76735409295727,62.977579493414744,61.65733105840076,62.46414566040039,2832100.0,0.0,0
38,2019-02-06,62.08824733237736,62.29911607660989,60.99720828074816,61.263092041015625,2082800.0,0.0,0
39,2019-02-07,60.98803750364399,61.638998391773924,60.54795934805087,61.006378173828125,2973600.0,0.0,0
40,2019-02-08,60.75882861857143,60.84134764528459,59.18187371992811,59.46609115600586,3825600.0,0.0,0
41,2019-02-11,59.5944509402218,59.5944509402218,57.76077552667651,59.016845703125,4050200.0,0.0,0
42,2019-02-12,59.52109800631723,61.153067888970966,59.346903610978345,60.621307373046875,3319500.0,0.0,0
43,2019-02-13,60.76800227027873,61.226421125057435,59.49359841358725,60.978878021240234,2586300.0,0.0,0
44,2019-02-14,60.15372529523939,61.15307508448394,59.41108895662952,60.538795471191406,2886100.0,0.0,0
45,2019-02-15,60.88719054920307,60.91469455899933,59.933678571741936,60.447105407714844,2543600.0,0.0,0
46,2019-02-19,60.502110032162385,61.070551850745076,60.22706295471835,60.731319427490234,3090900.0,0.0,0
47,2019-02-20,60.804670285380084,61.17140672999159,59.95201102449759,60.00701904296875,1994800.0,0.0,0
48,2019-02-21,60.22706884677636,60.77717005039687,59.65862697258259,59.7961540222168,1846400.0,0.0,0
49,2019-02-22,59.69530364756012,59.71363732393227,58.69594690982131,59.016845703125,2986700.0,0.0,0
50,2019-02-25,59.36523661085292,61.088888839067764,59.32856226622077,60.38292694091797,5303400.0,0.0,0
51,2019-02-26,60.61213730372544,61.44645592377581,59.94284274474594,60.72216033935547,3223800.0,0.0,0
52,2019-02-27,60.85051601803792,62.409137190988744,60.73132264939802,62.20743179321289,4112700.0,0.0,0
53,2019-02-28,62.21659768688268,62.464140751536135,61.0705507312518,61.914039611816406,5088600.0,0.0,0
54,2019-03-01,62.70252544728796,63.756890129030545,62.37246333830913,62.436641693115234,3591600.0,0.0,0
55,2019-03-04,62.73920066141558,62.80337901711088,60.86885101626059,60.94219970703125,5463600.0,0.0,0
56,2019-03-05,61.941551184607526,65.90228966720396,61.56565137460728,65.39803314208984,11084800.0,0.0,0
57,2019-03-06,66.01230967236641,66.47072848953562,63.68354124175689,64.19696807861328,4163800.0,0.0,0
58,2019-03-07,63.967760826606245,64.73790810277123,63.060093496587044,63.23429489135742,3318600.0,0.0,0
59,2019-03-08,62.675024478427446,62.675024478427446,61.098062546771615,62.13408660888672,3421200.0,0.0,0
60,2019-03-11,62.14324963788417,63.80272340822021,62.13407930356908,63.766056060791016,2611000.0,0.0,0
61,2019-03-12,64.10528510875017,64.16946346275111,63.032586765484666,63.90357971191406,2657100.0,0.0,0
62,2019-03-13,64.03194190567474,64.03194190567474,62.51916528963295,62.885894775390625,3542300.0,0.0,0
63,2019-03-14,62.36329395159785,63.03258851468048,61.86820777551785,62.775875091552734,2499100.0,0.0,0
64,2019-03-15,62.840052663828565,63.11509975878629,61.95988936911489,62.32662582397461,4676300.0,0.0,0
65,2019-03-18,62.344953946541914,63.47266722069069,62.05156620776657,63.36264419555664,2263200.0,0.0,0
66,2019-03-19,63.71445783947408,64.49214452351814,63.58484456936564,63.98294448852539,2603600.0,0.67,0
67,2019-03-20,63.78852623499857,64.13107257341441,62.64977297425408,63.02009963989258,1771600.0,0.0,0
68,2019-03-21,62.8071619515567,63.47374856292363,62.62200214324096,63.34413528442383,2846900.0,0.0,0
69,2019-03-22,63.31635735791205,63.575583895826355,61.88134422723776,62.0572509765625,2522000.0,0.0,0
70,2019-03-25,61.844314564200815,64.52916675843619,61.80728119459434,63.631134033203125,2770200.0,0.0,0
71,2019-03-26,64.21440165041652,65.0568879570893,63.27006826719028,63.78852844238281,2432200.0,0.0,0
72,2019-03-27,63.982954228228024,65.66793405952446,63.982954228228024,64.75138092041016,2912000.0,0.0,0
73,2019-03-28,65.45499002581325,66.19564340677114,63.89962357651699,63.9366569519043,3128200.0,0.0,0
74,2019-03-29,64.37178708486593,64.51066046981926,63.344133924962556,63.66816711425781,2669100.0,0.0,0
75,2019-04-01,64.16810949551243,65.06614941375423,63.98294968414866,65.0013427734375,2503500.0,0.0,0
76,2019-04-02,65.16798755817824,65.8808676445909,64.89024078571211,65.61238098144531,2217000.0,0.0,0
77,2019-04-03,65.94566914456077,66.57522232482125,65.55682228072834,65.74198913574219,2035400.0,0.0,0
78,2019-04-04,66.0660174654372,68.02874360451386,65.93640420811441,68.01022338867188,2497100.0,0.0,0
79,2019-04-05,68.01023279200389,68.7323659150449,66.62151307434236,66.6585464477539,2858400.0,0.0,0
80,2019-04-08,66.81592746678238,68.12132728395927,66.51966756736108,67.408447265625,2541800.0,0.0,0
81,2019-04-09,67.01961063907133,67.61213046591381,66.85296399630978,67.07515716552734,1908000.0,0.0,0
